stop_name,stop_id,stop_lat,stop_lon
Sathanur,5vf,13.13186,77.64742
Sathanur Colony,1ck,13.12788,77.64651
Sathanur Colony,4d,13.12786,77.64662
Sathya Nagara,26y,13.00047,77.63991
Sathya Nagara,wi,13.00038,77.63984
Sathya Sai Baba Mandir,3hd,13.00124,77.75765
Sathya Sai Baba Mandir,5j6,13.00118,77.75753
Sathya Sai Hospital,3jt,12.98263,77.72823
Sathya Sai Hospital,4h3,12.9823,77.72773
Savandarbar Ashrama,37z,12.90959,77.49224
Savandarbar Ashrama,jb,12.90962,77.49228
Savandurga,4ki,12.91561,77.29748
Savandurga Cross,3pq,12.90483,77.27795
Savukanahalli,4cl,13.26741,77.69453
Savukanahalli Gate,2ju,13.25801,77.6956
Savukanahalli Gate,5qb,13.25813,77.69537
School Manchanayakanahalli,1qi,12.83731,77.40944
School Manchanayakanahalli,us,12.83736,77.40939
Seebekatte,17e,12.72904,77.38181
Seegehalli,11q,12.81843,77.45249
Seegehalli,2bh,12.81848,77.45245
Seegehalli,3wd,13.01426,77.71697
Seegehalli Cross,1cx,12.82541,77.44934
Seegehalli Cross,m6,12.82539,77.44931
Seegehalli Gate,2t4,12.98408,77.44376
Seegehalli Gate,x0,12.98401,77.44389
Seegehalli Gate  Kadugodi,2sc,13.0131,77.76109
Seegehalli Gate  Kadugodi,44l,13.01331,77.76101
Seegehalli Junction,5w9,13.01628,77.71696
Seegehalli Junction,6ah,13.01627,77.71693
Seeresandra,4q,13.19185,77.48341
Seeresandra,w7,13.19185,77.48337
Seetanayakanahalli,4vn,12.95462,77.91081
Seetanayakanahalli Gate Malur Road,2oz,12.95368,77.91541
Seetha Circle,52n,12.93705,77.54882
Seetha Circle,6eb,12.93779,77.54968
Seethakempanahalli,1q2,13.17132,77.51868
Seethakempanahalli Cross,2cy,13.16886,77.521
Seethakempanahalli Cross,3p7,13.16883,77.52107
Seethakempanahalli Gate,1da,13.17362,77.52539
Seethakempanahalli Gate,4yv,13.17377,77.52541
Seethanayakanahalli,1ff,12.76923,77.65995
Seethanayakanahalli,2sr,12.76926,77.65996
Seetharam Bhattarapalya,3ur,13.06111,77.33447
Seetharam Bhattarapalya,4x5,13.06088,77.33455
Seetharampalya,1io,12.98042,77.72192
Seetharampalya Metro Station,1fy,12.98014,77.7089
Seetharampalya Metro Station,3ay,12.98077,77.70891
Senior Officers Quaters,2n1,12.96812,77.65477
Senior Officers Quaters,50h,12.96816,77.65469
Sevanagara Varadenahalli,40d,12.97006,77.31387
Sevanagara Varadenahalli,4wn,12.97005,77.31382
Sevanayakanahalli,2ck,12.74039,77.58325
Sevanayakanahalli,4p9,12.74031,77.58373
Seventh Day School (Coles Park),53l,12.9956,77.61107
Shahi Exports PVT Ltd Unit-7,3n8,12.91926,77.6679
Shakthi Garden,17v,12.96897,77.51884
Shamarajapura,1cw,13.10419,77.54663
Shamarajapura,5h5,13.10432,77.54657
Shamarajapura Cross,1aw,13.1062,77.54673
Shamarajapura Cross,22u,13.10625,77.54676
Shaneshwara Temple Hoskerehalli,2fr,12.92611,77.53131
Shaneshwara Temple Hoskerehalli,p3,12.92619,77.53138
Shaneshwaraswamy Temple Sheshagirihalli,2zi,12.84289,77.42114
Shanimahathma Temple,13d,12.7162,77.69523
Shanimahathma Temple,15h,12.8934,77.54338
Shanimahathma Temple,2dm,12.71611,77.69522
Shanimahathma Temple,2h8,13.30425,77.78885
Shanimahathma Temple,2mj,12.83723,77.51612
Shanimahathma Temple,34a,12.83704,77.51601
Shanimahathma Temple,3iu,12.94948,77.77042
Shanimahathma Temple,65h,12.78633,77.39983
Shanimahathma Temple,cf,12.78641,77.39989
Shanimahathma Temple,tf,12.74265,77.52776
Shankanipura Gate,1vk,13.1069,77.77621
Shankanipura Gate,e8,13.10695,77.7762
Shankar Mutt,2v,12.99939,77.54103
Shankar Mutt,3fk,12.99915,77.54161
Shankar Mutt,5mz,12.99897,77.5417
Shankara Nagara,674,13.01593,77.54381
Shankara Nagara,qg,13.01597,77.54378
Shankarnagh Bus Stand,54p,12.99472,77.52677
Shankarnagh Circle,4ts,12.93651,77.55954
Shankarnagh Circle,54q,12.93657,77.55949
Shanthi Talkies,39m,12.93669,77.57899
Shanthi Talkies,4x3,12.93686,77.57724
Shanthinagara,49m,13.02631,77.47336
Shanthinagara,68y,13.02626,77.47343
Shanthinagara Bus Station,473,12.95449,77.59258
Shanthinagara Bus Station,49n,12.95483,77.59235
Shanthinagara KH Road,1wk,12.95501,77.59193
Shanthinagara KH Road,2al,12.95505,77.59178
Shanthinagara Manchanabele,2y6,12.87955,77.34721
Shanthinagara Manchanabele,3yu,12.87953,77.34729
Shanthinagara Nelamangala,4z,13.07899,77.36737
Shanthinagara Nelamangala,pg,13.07879,77.36703
Shanthinagara Ravuttanahalli,15c,13.01987,77.42182
Shanthiniketan Layout,3dj,12.88282,77.60342
Shanthiniketan Layout,8i,12.88283,77.60348
Shanubhoganahalli,1jl,12.96136,77.32491
Shanubhoganahalli,25p,13.17915,77.53126
Shanubhoganahalli,3m6,13.17917,77.5313
Shanubhoganahalli,536,12.96156,77.32511
Shanubhoganahalli 1st Cross,1hz,12.828,77.56254
Shanubhoganahalli 1st Cross,4vm,12.82804,77.56248
Shanubhoganahalli Bannerughatta,5eu,12.82672,77.56141
Shanubhoganahalli Bannerughatta,nv,12.8267,77.56146
Shanubhoganahalli Colony,i,13.17388,77.53001
Shanubhoganahalli Gate (Dibbur Cross),5xo,13.17267,77.53019
Shanubhoganahalli Gate (Dibbur Cross),a,13.17263,77.53016
Sharada Colony,2vt,12.99239,77.53358
Sharada Colony,31r,12.9922,77.53454
Sharadamba Nagara,2wk,13.04588,77.5413
Sharadamba Nagara,35z,13.04588,77.54125
Sharadanagara,1cd,12.8925,77.5595
Sharadanagara,4j7,12.89261,77.55948
Sharadha Colony,4s4,12.99184,77.53436
Sharavathi Hotel,36w,13.09789,77.58435
Sharavathi Hotel,4hq,13.09798,77.58442
Shastri Bakery,4tq,12.92345,77.57354
Shastri Bakery,cz,12.92369,77.57363
Shastri Palya,4j,13.17158,77.43601
Sheganayakanahalli,13q,12.9263,77.80927
Sheganayakanahalli Cross,18x,12.92269,77.80882
Sheganayakanahalli Cross,630,12.9227,77.80893
Shell Company,3fi,13.15427,77.70052
Shell Company,vl,13.15411,77.7004
Shell Petrol Bunk,19e,13.01774,77.76225
Shell Petrol Bunk,d1,13.01756,77.7621
Sheshadri Nagara,1a8,13.06396,77.48857
Sheshadripuram College,1q1,13.09951,77.58834
Sheshadripuram College,1zi,13.10022,77.58866
Sheshadripuram College,5pw,13.09943,77.58817
Sheshadripuram College,5v,13.10041,77.58864
Sheshadripuram Fortis Hospital,3a7,12.98529,77.58126
Sheshagirihalli,3gr,12.84359,77.42102
Sheshagirihalli,5lg,12.84352,77.4215
Sheshagiripura,1zz,12.88086,77.418
Sheshagiripura,2xx,12.88088,77.41809
Shettarahalli Cross,3ho,13.26615,77.67635
Shettigere,1rd,13.17921,77.66688
Shettigere,4hs,13.1798,77.66724
Shettigowdanahalli,34y,12.81139,77.3683
Shettigowdanahalli,41h,12.81144,77.36828
Shettyhalli,1zg,13.0649,77.51718
Shettyhalli,4w0,13.06482,77.51723
Shettyhalli Anekal Road,29y,12.75303,77.73077
Shettyhalli Anekal Road,2a1,12.75312,77.7309
Shettyhalli Cross,20f,13.05011,77.52546
Shettyhalli Cross,3yn,13.05034,77.52554
Shettyhalli Cross,5uh,13.05024,77.52568
Shettyhalli Cross,66y,13.05019,77.52561
Shikaripalya,4r5,12.83388,77.65573
Shikaripalya,zk,12.83386,77.65582
Shilpa Bakery Horamavu Road,1i3,13.03778,77.6506
Shilpa Bakery Horamavu Road,1ui,13.03774,77.65061
Shine Bakery,2yg,12.95067,77.6239
Shine Bakery,6ad,12.95074,77.62375
Shiradi Sai Temple Arakere,1y,12.88304,77.61011
Shiradi Sai Temple Arakere,2w1,12.88302,77.61003
Shirdi Sai Nagara,61f,13.06675,77.63818
Shirdi Sai Nagara,ee,13.0668,77.63797
Shirke KHB Quarters,3hq,12.93133,77.48751
Shirke KHB Quarters,4ib,12.93175,77.48772
Shiva Ittige Factory,21i,12.92781,77.84935
Shiva Ittige Factory,3xl,12.92749,77.85018
Shivagiri Choultry Vijyapura,303,13.29465,77.79109
Shivagiri Choultry Vijyapura,51z,13.29467,77.79103
Shivaji Hotel,2mh,12.94311,77.47649
Shivaji Hotel,2s7,12.943,77.4766
Shivajinagara Bus Station,595,12.98328,77.60341
Shivajinagara Bus Station,5tr,12.98328,77.60304
Shivajinagara Bus Station,6bd,12.98396,77.60323
Shivakote,4ih,13.13401,77.51473
Shivakote,4nn,13.13333,77.51478
Shivakote,4qc,13.13393,77.51471
Shivakote,5rb,13.13403,77.51476
Shivakote Cross,1kv,13.13552,77.51326
Shivakote Cross,52h,13.13555,77.51331
Shivanaapura,1ws,13.15346,77.9039
Shivanaapura,2e2,13.15347,77.90396
Shivanahalli,2jd,12.92844,77.49061
Shivanahalli,2l5,12.72333,77.57256
Shivanahalli,42g,12.72333,77.57245
Shivanahalli,48i,12.9283,77.4906
Shivanahalli 4th Main,33q,12.98886,77.54683
Shivanahalli 4th Main,y5,12.98895,77.54683
Shivananda Store,1d5,12.98666,77.57938
Shivananda Store,3tx,12.98735,77.58022
Shivananda Store,ne,12.98755,77.58039
Shivananda Store,yw,12.98724,77.57873
Shivanapura,4ys,12.87417,77.85416
Shivanapura,6ee,13.04926,77.42152
Shivanapura Colony,hq,13.04503,77.42277
Shivanapura Colony 1,51u,13.04501,77.4227
Shivanapura Colony Cross,36e,13.04347,77.42915
Shivanapura Colony Cross,3di,13.04343,77.4292
Shivanapura Cross,46m,13.04139,77.42228
Shivanapura Cross,4zi,13.17693,77.88456
Shivanapura Cross 1,36m,13.04142,77.42223
Shivanapura Cross Hosakote,39c,13.15326,77.89668
Shivanapura Cross Hosakote,3h2,13.15328,77.8966
Shivanasandra,414,13.02359,77.16401
Shivaparvathi Kalyanamantapa,2r6,13.00861,77.65134
Shobha Apartment,4uo,12.73955,77.73454
Shobha Apartment,4yh,12.73965,77.73453
Shobha Hills View Apartment,3la,12.86641,77.52019
Shobha Hills View Apartment,cb,12.86634,77.52045
Shobha Tulip JP Nagara,1uo,12.89801,77.58589
Shobha Tulip JP Nagara,3yt,12.89805,77.58591
Shoolay Circle Brigade Road,2n5,12.96659,77.60666
Shoolay Circle Brigade Road,4w5,12.96584,77.60687
Shopping Complex HMT,55u,13.04962,77.53739
Shopping Complex HMT,5k,13.04964,77.53772
Shreepatihalli,19x,12.96259,77.16781
Shreeram Public School,2bj,13.04625,77.49143
Shri Rama Temple,5qc,12.744,77.52313
Shri Vidhyanagara,67o,12.93431,77.53985
Shri Vishnu Garden,ll,12.94573,77.45761
Shrinivagilu Bus Stand,17q,12.93759,77.63319
Shrinivagilu Ejipura,17t,12.93859,77.63265
Shrinivagilu Ejipura,30v,12.93842,77.63291
Shrinivagilu Junction,3tp,12.93927,77.63235
Shrinivagilu Junction,5wq,12.93917,77.63229
Shrunga School Devangondi,1pn,12.97406,77.83262
Shrunga School Devangondi,4u8,12.97414,77.8326
Shrusti School Yalahanka,5b0,13.10706,77.57596
Shrusti School Yalahanka,xg,13.10703,77.57594
Shubha Ultima Club House,ht,13.08458,77.59914
Shyanumangala,5kq,12.79482,77.43213
Shyanumangala,ky,12.79432,77.43282
Shylendra Doddy,667,12.80071,77.55289
Shylendra Doddy,cn,12.80117,77.55338
Siddabhovipalya,2w2,12.85464,77.37182
Siddabhovipalya,3tm,12.85456,77.37182
Siddaganga College,4fg,13.08227,77.39278
Siddaganga College,5tw,13.08213,77.39274
Siddaiah Puranik Road Junction,11p,12.98212,77.53716
Siddaiah Puranik Road Junction,1ex,12.98217,77.5373
Siddana Hosahalli,1un,13.05685,77.46017
Siddana Hosahalli,5v5,13.05682,77.46014
Siddanahalli,n9,12.89352,77.91363
Siddanapalya,4zh,12.7247,77.65966
Siddanayakanahalli,1jb,13.2982,77.54978
Siddanayakanahalli,3j0,13.29816,77.54992
Siddapura,36y,12.95607,77.73057
Siddapura,620,12.95634,77.73191
Siddapura,f1,12.95637,77.73108
Siddapura Ashoka Pillar,3lg,12.94633,77.58873
Siddapura Ashoka Pillar,4xq,12.94621,77.58879
Siddapura Cross,2hf,12.69298,77.45819
Siddapura Cross,5ms,12.69294,77.45819
Siddapura Nallurhalli,1q,13.12947,77.86869
Siddartha Badavane,5j7,12.99552,77.50865
Siddartha International School,3x,13.02854,77.48842
Siddartha International School,oc,13.02848,77.48843
Siddartha Nagara,23v,13.08105,77.80643
Siddartha Nagara,491,13.08098,77.80616
Siddartha School Cross,2wm,13.02607,77.48893
Siddartha School Cross,3ld,13.02611,77.48905
Siddayyana Doddy,1pc,12.71708,77.59416
Sidedahalli,3c8,13.06258,77.49527
Sidedahalli,5yp,13.06256,77.49523
Sidi Hoskote,5k1,12.72971,77.68767
Siemens,2oa,12.84556,77.66215
Siemens,v,12.84542,77.66228
Siemens ‌ Bank,4dw,13.14911,77.49667
Sikayanahalli,49f,13.25554,77.64558
Sikayanahalli,576,13.25561,77.64546
Silk Farm,1gv,12.81695,77.78539
Silk Farm,5bh,12.81704,77.78543
Silk Institute Metro Station,3s1,12.8616,77.52993
Silk Institute metro station,5vx,12.86182,77.52985
Siluvepura,2q4,13.1143,77.50104
Siluvepura,4pp,13.11426,77.50106
Simpadipura,as,13.2275,77.41276
Sindhi Colony,2l6,12.9962,77.6177
Sindhi Colony,4pt,12.99562,77.61663
Sindhi Colony,c,12.99557,77.61708
Sindhi High School Kuvempu Road,g5,13.04994,77.59846
Singahalli,198,13.16164,77.72407
Singahalli,1s7,13.16158,77.72403
Singaianapalya Phoenix,n2,12.9956,77.69531
Singaianapalya Phoenix,yy,12.99542,77.6954
Singanayakanahalli,4dt,13.14762,77.56533
Singanayakanahalli,4mx,13.14765,77.56529
Singanayakanahalli Gate,1vb,13.14767,77.56972
Singanayakanahalli Gate,dz,13.1477,77.56982
Singapura,1ng,13.07975,77.53823
Singapura,51w,13.07965,77.53834
Singapura LT,23l,13.07498,77.53999
Singapura LT,4ke,13.07501,77.53983
Singarahalli,55i,13.22683,77.62534
Singarapura,2fx,13.09957,77.74372
Singarapura,373,13.09961,77.74376
Singasandra,1dq,12.87886,77.64651
Singasandra,3hj,12.8774,77.64704
Singasandra FLY,5ri,12.87741,77.64708
Singasandra FLY,9p,12.87879,77.64637
Singasandra Kolifarm,4ru,12.68518,77.69714
Singena Agrahara,2bu,12.83766,77.7161
Singena Agrahara,4k0,12.83771,77.71612
Singena Agrahara Cross,348,12.83499,77.719
Singena Agrahara Cross,4t5,12.83498,77.71894
Singena Agrahara Cross Fruits Market,1q0,12.84243,77.68732
Singena Agrahara Cross Fruits Market,2bs,12.84235,77.68709
Singena Agrahara Cross Fruits Market,3q1,12.84257,77.68718
Sipgere Gate,4na,12.82207,77.57724
Sipgere Gate,r3,12.82232,77.57722
Sir M Vishweshwaraiah Layout 9th Blk Mallathahalli,4u7,12.96245,77.49535
Sir M Vishweshwaraiah Railway Station,1j0,12.99835,77.64109
Sir M Vishweshwaraiah Railway Station,2me,12.99897,77.64057
Sir M Vishweshwaraiah Railway Station,49w,12.99966,77.64099
Sirsi Circle,1y2,12.96038,77.55686
Sirsi Circle,2fp,12.96022,77.55921
Sirsi Circle,4rn,12.96223,77.55995
Sirsi Circle 1,7y,12.96031,77.55694
Sivanchetty Gardens,4gg,12.98966,77.61539
Skylark Arcadia Sadaramangala,oi,13.00637,77.73549
Skylark Arcadia Sadaramangala,xo,13.00641,77.73551
